,file,sampling point,stiffness,strength,yaw,x_offset,cup_a,cup_b,cup_c,cups engaged,result,cup engagement
613,20230728_proxy_sample_6_yaw_60_rep_0_stiff_medium_force_high.json,6,2_medium_stiffness,3_high_strength,60,0.0,yes,yes,yes,3,Bad Pick,2 or 3
614,2023087_proxy_sample_0_yaw_-15_offset_0.005_rep_0_stiff_medium_force_medium.json,0,2_medium_stiffness,2_medium_strength,-15,0.005,yes,no,no,1,Bad Pick,0 or 1
615,2023083_proxy_sample_7_yaw_-15_rep_1_stiff_high_force_medium.json,7,3_high_stiffness,2_medium_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
616,2023083_proxy_sample_4_yaw_-15_rep_0_stiff_medium_force_low.json,4,2_medium_stiffness,1_low_strength,-15,0.0,no,yes,no,1,Bad Pick,0 or 1
617,2023088_proxy_sample_3_yaw_45_offset_0.015_rep_0_stiff_medium_force_medium.json,3,2_medium_stiffness,2_medium_strength,45,0.015,no,yes,yes,2,Bad Pick,2 or 3
618,20230728_proxy_sample_7_yaw_0_rep_0_stiff_medium_force_high.json,7,2_medium_stiffness,3_high_strength,0,0.0,yes,yes,yes,3,Bad Pick,2 or 3
619,2023087_proxy_sample_5_yaw_45_offset_0.02_rep_0_stiff_low_force_medium.json,5,1_low_stiffness,2_medium_strength,45,0.02,no,yes,yes,2,Bad Pick,2 or 3
620,2023088_proxy_sample_4_yaw_-15_offset_0.015_rep_0_stiff_medium_force_low.json,4,2_medium_stiffness,1_low_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
621,2023083_proxy_sample_5_yaw_-15_rep_1_stiff_medium_force_medium.json,5,2_medium_stiffness,2_medium_strength,-15,0.0,no,yes,yes,2,Bad Pick,2 or 3
622,20230728_proxy_sample_3_yaw_0_rep_0_stiff_medium_force_medium.json,3,2_medium_stiffness,2_medium_strength,0,0.0,yes,yes,yes,3,Bad Pick,2 or 3
623,2023083_proxy_sample_6_yaw_-15_rep_1_stiff_low_force_medium.json,6,1_low_stiffness,2_medium_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
624,2023083_proxy_sample_7_yaw_-15_rep_1_stiff_low_force_medium.json,7,1_low_stiffness,2_medium_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
625,20230728_proxy_sample_3_yaw_0_rep_0_stiff_medium_force_high.json,3,2_medium_stiffness,3_high_strength,0,0.0,yes,yes,yes,3,Bad Pick,2 or 3
626,2023087_proxy_sample_4_yaw_45_offset_0.005_rep_0_stiff_low_force_medium.json,4,1_low_stiffness,2_medium_strength,45,0.005,yes,yes,yes,3,Bad Pick,2 or 3
627,2023083_proxy_sample_2_yaw_45_rep_0_stiff_medium_force_low.json,2,2_medium_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
628,2023087_proxy_sample_8_yaw_45_offset_0.01_rep_0_stiff_low_force_medium.json,8,1_low_stiffness,2_medium_strength,45,0.01,no,no,yes,1,Bad Pick,0 or 1
629,2023083_proxy_sample_2_yaw_45_rep_1_stiff_medium_force_medium.json,2,2_medium_stiffness,2_medium_strength,45,0.0,yes,yes,no,2,Bad Pick,2 or 3
630,2023088_proxy_sample_7_yaw_-15_offset_0.015_rep_0_stiff_medium_force_low.json,7,2_medium_stiffness,1_low_strength,-15,0.015,no,no,no,0,Bad Pick,0 or 1
631,2023083_proxy_sample_3_yaw_-15_rep_1_stiff_medium_force_low.json,3,2_medium_stiffness,1_low_strength,-15,0.0,yes,yes,no,2,Good Pick,2 or 3
632,2023083_proxy_sample_8_yaw_-15_rep_1_stiff_low_force_low.json,8,1_low_stiffness,1_low_strength,-15,0.0,no,yes,no,1,Good Pick,0 or 1
633,2023082_proxy_sample_2_yaw_-15_rep_0_stiff_high_force_high.json,2,3_high_stiffness,3_high_strength,-15,0.0,yes,yes,no,2,Bad Pick,2 or 3
634,2023088_proxy_sample_7_yaw_45_offset_0.01_rep_0_stiff_medium_force_low.json,7,2_medium_stiffness,1_low_strength,45,0.01,no,yes,yes,2,Bad Pick,2 or 3
635,2023088_proxy_sample_3_yaw_-15_offset_0.015_rep_0_stiff_medium_force_low.json,3,2_medium_stiffness,1_low_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
636,2023087_proxy_sample_0_yaw_-15_offset_0.01_rep_0_stiff_high_force_low.json,0,3_high_stiffness,1_low_strength,-15,0.01,yes,yes,yes,3,Good Pick,2 or 3
637,20230731_proxy_sample_7_yaw_45_rep_0_stiff_low_force_high.json,7,1_low_stiffness,3_high_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
638,2023082_proxy_sample_8_yaw_-15_rep_0_stiff_high_force_medium.json,8,3_high_stiffness,2_medium_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
639,2023083_proxy_sample_5_yaw_45_offset_0.015_rep_0_stiff_high_force_medium.json,5,3_high_stiffness,2_medium_strength,45,0.015,no,yes,yes,2,Bad Pick,2 or 3
640,20230728_proxy_sample_1_yaw_0_rep_0_stiff_medium_force_medium.json,1,2_medium_stiffness,2_medium_strength,0,0.0,yes,yes,yes,3,Bad Pick,2 or 3
641,2023088_proxy_sample_8_yaw_-15_offset_0.015_rep_0_stiff_medium_force_medium.json,8,2_medium_stiffness,2_medium_strength,-15,0.015,yes,yes,yes,3,Good Pick,2 or 3
642,2023087_proxy_sample_1_yaw_45_offset_0.02_rep_0_stiff_high_force_low.json,1,3_high_stiffness,1_low_strength,45,0.02,no,yes,yes,2,Bad Pick,2 or 3
643,2023088_proxy_sample_6_yaw_45_offset_0.02_rep_0_stiff_medium_force_medium.json,6,2_medium_stiffness,2_medium_strength,45,0.02,no,no,no,0,Bad Pick,0 or 1
644,2023083_proxy_sample_5_yaw_-15_offset_0.02_rep_0_stiff_high_force_medium.json,5,3_high_stiffness,2_medium_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
645,2023083_proxy_sample_4_yaw_45_offset_0.015_rep_0_stiff_high_force_medium.json,4,3_high_stiffness,2_medium_strength,45,0.015,no,yes,yes,2,Bad Pick,2 or 3
646,2023087_proxy_sample_7_yaw_45_offset_0.005_rep_0_stiff_low_force_medium.json,7,1_low_stiffness,2_medium_strength,45,0.005,yes,yes,yes,3,Bad Pick,2 or 3
647,2023082_proxy_sample_5_yaw_-15_rep_0_stiff_high_force_low.json,5,3_high_stiffness,1_low_strength,-15,0.0,no,yes,yes,2,Good Pick,2 or 3
648,2023083_proxy_sample_6_yaw_-15_rep_1_stiff_low_force_low.json,6,1_low_stiffness,1_low_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
649,2023083_proxy_sample_5_yaw_45_rep_1_stiff_medium_force_medium.json,5,2_medium_stiffness,2_medium_strength,45,0.0,yes,yes,no,2,Bad Pick,2 or 3
650,2023083_proxy_sample_2_yaw_-15_rep_1_stiff_high_force_low.json,2,3_high_stiffness,1_low_strength,-15,0.0,no,yes,no,1,Bad Pick,0 or 1
651,2023087_proxy_sample_3_yaw_45_offset_0.02_rep_0_stiff_high_force_low.json,3,3_high_stiffness,1_low_strength,45,0.02,no,no,yes,1,Bad Pick,0 or 1
652,20230724_proxy_sample_3_yaw_0_rep_0_stiff_high_force_low.json,3,3_high_stiffness,1_low_strength,0,0.0,yes,yes,yes,3,Good Pick,2 or 3
653,2023088_proxy_sample_1_yaw_-15_offset_0.01_rep_0_stiff_medium_force_low.json,1,2_medium_stiffness,1_low_strength,-15,0.01,yes,no,yes,2,Good Pick,2 or 3
654,2023087_proxy_sample_2_yaw_-15_offset_0.02_rep_0_stiff_low_force_medium.json,2,1_low_stiffness,2_medium_strength,-15,0.02,yes,no,yes,2,Bad Pick,2 or 3
655,2023082_proxy_sample_9_yaw_-15_rep_0_stiff_high_force_high.json,9,3_high_stiffness,3_high_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
656,2023087_proxy_sample_7_yaw_-15_offset_0.02_rep_0_stiff_low_force_medium.json,7,1_low_stiffness,2_medium_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
657,20230731_proxy_sample_2_yaw_45_rep_0_stiff_low_force_low.json,2,1_low_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
658,2023083_proxy_sample_3_yaw_45_rep_0_stiff_medium_force_medium.json,3,2_medium_stiffness,2_medium_strength,45,0.0,yes,yes,no,2,Bad Pick,2 or 3
659,2023087_proxy_sample_3_yaw_-15_offset_0.015_rep_0_stiff_low_force_low.json,3,1_low_stiffness,1_low_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
660,20230731_proxy_sample_8_yaw_45_rep_0_stiff_low_force_low.json,8,1_low_stiffness,1_low_strength,45,0.0,no,no,yes,1,Good Pick,0 or 1
661,2023087_proxy_sample_6_yaw_-15_offset_0.005_rep_0_stiff_low_force_medium.json,6,1_low_stiffness,2_medium_strength,-15,0.005,yes,yes,yes,3,Bad Pick,2 or 3
662,20230731_proxy_sample_6_yaw_-15_rep_0_stiff_low_force_low.json,6,1_low_stiffness,1_low_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
663,2023087_proxy_sample_6_yaw_-15_offset_0.015_rep_0_stiff_low_force_low.json,6,1_low_stiffness,1_low_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
664,2023087_proxy_sample_7_yaw_-15_offset_0.02_rep_0_stiff_high_force_low.json,7,3_high_stiffness,1_low_strength,-15,0.02,no,no,no,0,Bad Pick,0 or 1
665,2023087_proxy_sample_7_yaw_-15_offset_0.02_rep_0_stiff_low_force_low.json,7,1_low_stiffness,1_low_strength,-15,0.02,yes,yes,yes,3,Good Pick,2 or 3
666,2023083_proxy_sample_8_yaw_-15_rep_1_stiff_high_force_low.json,8,3_high_stiffness,1_low_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
667,2023083_proxy_sample_5_yaw_-15_rep_0_stiff_medium_force_medium.json,5,2_medium_stiffness,2_medium_strength,-15,0.0,no,yes,yes,2,Bad Pick,2 or 3
668,2023087_proxy_sample_0_yaw_45_offset_0.005_rep_0_stiff_high_force_low.json,0,3_high_stiffness,1_low_strength,45,0.005,yes,yes,yes,3,Good Pick,2 or 3
669,20230728_proxy_sample_2_yaw_0_rep_0_stiff_medium_force_low.json,2,2_medium_stiffness,1_low_strength,0,0.0,yes,no,no,1,Good Pick,0 or 1
670,2023082_proxy_sample_3_yaw_-15_rep_0_stiff_high_force_low.json,3,3_high_stiffness,1_low_strength,-15,0.0,no,yes,no,1,Bad Pick,0 or 1
671,2023083_proxy_sample_5_yaw_45_rep_0_stiff_medium_force_high.json,5,2_medium_stiffness,3_high_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
672,2023083_proxy_sample_4_yaw_-15_rep_1_stiff_medium_force_low.json,4,2_medium_stiffness,1_low_strength,-15,0.0,no,yes,no,1,Bad Pick,0 or 1
673,20230724_proxy_sample_1_yaw_60_rep_0_stiff_high_force_high.json,1,3_high_stiffness,3_high_strength,60,0.0,yes,no,yes,2,Bad Pick,2 or 3
674,2023083_proxy_sample_6_yaw_-15_offset_0.01_rep_0_stiff_high_force_medium.json,6,3_high_stiffness,2_medium_strength,-15,0.01,yes,yes,yes,3,Bad Pick,2 or 3
675,20230720_proxy_sample_5_yaw_0_rep_0_stiff_high_force_medium.json,5,3_high_stiffness,2_medium_strength,0,0.0,yes,yes,yes,3,Bad Pick,2 or 3
676,2023088_proxy_sample_1_yaw_-15_offset_0.02_rep_0_stiff_medium_force_low.json,1,2_medium_stiffness,1_low_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
677,2023088_proxy_sample_3_yaw_45_offset_0.01_rep_0_stiff_medium_force_medium.json,3,2_medium_stiffness,2_medium_strength,45,0.01,no,yes,yes,2,Bad Pick,2 or 3
678,20230728_proxy_sample_7_yaw_60_rep_0_stiff_medium_force_medium.json,7,2_medium_stiffness,2_medium_strength,60,0.0,yes,yes,yes,3,Bad Pick,2 or 3
679,20230724_proxy_sample_6_yaw_60_rep_0_stiff_high_force_high.json,6,3_high_stiffness,3_high_strength,60,0.0,yes,yes,no,2,Bad Pick,2 or 3
680,2023087_proxy_sample_7_yaw_45_offset_0.01_rep_0_stiff_low_force_medium.json,7,1_low_stiffness,2_medium_strength,45,0.01,yes,yes,yes,3,Bad Pick,2 or 3
681,2023087_proxy_sample_3_yaw_-15_offset_0.02_rep_0_stiff_low_force_medium.json,3,1_low_stiffness,2_medium_strength,-15,0.02,yes,no,yes,2,Bad Pick,2 or 3
682,2023082_proxy_sample_2_yaw_-15_rep_0_stiff_high_force_low.json,2,3_high_stiffness,1_low_strength,-15,0.0,no,yes,yes,2,Good Pick,2 or 3
683,2023083_proxy_sample_0_yaw_-15_rep_1_stiff_medium_force_low.json,0,2_medium_stiffness,1_low_strength,-15,0.0,yes,yes,no,2,Good Pick,2 or 3
684,2023083_proxy_sample_3_yaw_-15_offset_0.02_rep_0_stiff_high_force_medium.json,3,3_high_stiffness,2_medium_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
685,2023083_proxy_sample_5_yaw_45_offset_0.02_rep_0_stiff_high_force_medium.json,5,3_high_stiffness,2_medium_strength,45,0.02,no,yes,yes,2,Bad Pick,2 or 3
686,2023083_proxy_sample_0_yaw_45_rep_0_stiff_medium_force_low.json,0,2_medium_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
687,2023083_proxy_sample_4_yaw_-15_offset_0.02_rep_0_stiff_high_force_medium.json,4,3_high_stiffness,2_medium_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
688,2023087_proxy_sample_7_yaw_45_offset_0.01_rep_0_stiff_low_force_low.json,7,1_low_stiffness,1_low_strength,45,0.01,yes,yes,yes,3,Good Pick,2 or 3
689,2023083_proxy_sample_6_yaw_45_rep_1_stiff_high_force_medium.json,6,3_high_stiffness,2_medium_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
690,2023083_proxy_sample_1_yaw_-15_rep_0_stiff_medium_force_low.json,1,2_medium_stiffness,1_low_strength,-15,0.0,yes,yes,no,2,Good Pick,2 or 3
691,2023087_proxy_sample_1_yaw_-15_offset_0.02_rep_0_stiff_low_force_medium.json,1,1_low_stiffness,2_medium_strength,-15,0.02,yes,no,yes,2,Bad Pick,2 or 3
692,2023087_proxy_sample_4_yaw_-15_offset_0.01_rep_0_stiff_low_force_medium.json,4,1_low_stiffness,2_medium_strength,-15,0.01,no,yes,yes,2,Bad Pick,2 or 3
693,2023087_proxy_sample_8_yaw_45_offset_0.01_rep_0_stiff_low_force_low.json,8,1_low_stiffness,1_low_strength,45,0.01,yes,yes,yes,3,Good Pick,2 or 3
694,20230720_proxy_sample_4_yaw_60_rep_0_stiff_high_force_medium.json,4,3_high_stiffness,2_medium_strength,60,0.0,yes,yes,no,2,Bad Pick,2 or 3
695,2023087_proxy_sample_6_yaw_45_offset_0.01_rep_0_stiff_high_force_low.json,6,3_high_stiffness,1_low_strength,45,0.01,no,yes,yes,2,Good Pick,2 or 3
696,2023087_proxy_sample_7_yaw_45_offset_0.02_rep_0_stiff_low_force_low.json,7,1_low_stiffness,1_low_strength,45,0.02,no,no,no,0,Bad Pick,0 or 1
697,2023087_proxy_sample_2_yaw_-15_offset_0.015_rep_0_stiff_high_force_low.json,2,3_high_stiffness,1_low_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
698,2023088_proxy_sample_4_yaw_45_offset_0.015_rep_0_stiff_medium_force_medium.json,4,2_medium_stiffness,2_medium_strength,45,0.015,no,yes,yes,2,Bad Pick,2 or 3
699,2023087_proxy_sample_8_yaw_45_offset_0.015_rep_0_stiff_low_force_low.json,8,1_low_stiffness,1_low_strength,45,0.015,yes,yes,yes,3,Good Pick,2 or 3
700,2023083_proxy_sample_3_yaw_45_offset_0.015_rep_0_stiff_high_force_medium.json,3,3_high_stiffness,2_medium_strength,45,0.015,no,yes,yes,2,Bad Pick,2 or 3
701,20230731_proxy_sample_0_yaw_-15_rep_0_stiff_low_force_low.json,0,1_low_stiffness,1_low_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
702,2023087_proxy_sample_5_yaw_45_offset_0.015_rep_0_stiff_low_force_low.json,5,1_low_stiffness,1_low_strength,45,0.015,no,yes,yes,2,Good Pick,2 or 3
703,2023083_proxy_sample_5_yaw_45_rep_1_stiff_low_force_low.json,5,1_low_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
704,2023083_proxy_sample_4_yaw_-15_rep_1_stiff_high_force_low.json,4,3_high_stiffness,1_low_strength,-15,0.0,no,yes,yes,2,Bad Pick,2 or 3
705,2023087_proxy_sample_0_yaw_45_offset_0.015_rep_0_stiff_high_force_low.json,0,3_high_stiffness,1_low_strength,45,0.015,yes,yes,yes,3,Good Pick,2 or 3
706,2023083_proxy_sample_1_yaw_-15_rep_1_stiff_low_force_low.json,1,1_low_stiffness,1_low_strength,-15,0.0,yes,yes,no,2,Good Pick,2 or 3
707,20230724_proxy_sample_1_yaw_0_rep_0_stiff_high_force_low.json,1,3_high_stiffness,1_low_strength,0,0.0,yes,yes,yes,3,Good Pick,2 or 3
708,2023088_proxy_sample_7_yaw_45_offset_0.02_rep_0_stiff_medium_force_low.json,7,2_medium_stiffness,1_low_strength,45,0.02,no,no,no,0,Bad Pick,0 or 1
709,2023087_proxy_sample_1_yaw_45_offset_0.005_rep_0_stiff_low_force_low.json,1,1_low_stiffness,1_low_strength,45,0.005,yes,yes,yes,3,Good Pick,2 or 3
710,2023088_proxy_sample_5_yaw_45_offset_0.01_rep_0_stiff_medium_force_medium.json,5,2_medium_stiffness,2_medium_strength,45,0.01,yes,yes,yes,3,Bad Pick,2 or 3
711,20230724_proxy_sample_6_yaw_0_rep_0_stiff_high_force_high.json,6,3_high_stiffness,3_high_strength,0,0.0,yes,yes,yes,3,Bad Pick,2 or 3
712,2023087_proxy_sample_3_yaw_45_offset_0.005_rep_0_stiff_low_force_medium.json,3,1_low_stiffness,2_medium_strength,45,0.005,yes,yes,yes,3,Bad Pick,2 or 3
713,2023088_proxy_sample_4_yaw_-15_offset_0.01_rep_0_stiff_medium_force_low.json,4,2_medium_stiffness,1_low_strength,-15,0.01,no,yes,yes,2,Bad Pick,2 or 3
714,20230731_proxy_sample_4_yaw_45_rep_0_stiff_low_force_low.json,4,1_low_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
715,2023087_proxy_sample_0_yaw_45_offset_0.01_rep_0_stiff_high_force_low.json,0,3_high_stiffness,1_low_strength,45,0.01,yes,yes,yes,3,Good Pick,2 or 3
716,2023087_proxy_sample_1_yaw_45_offset_0.015_rep_0_stiff_medium_force_medium.json,1,2_medium_stiffness,2_medium_strength,45,0.015,no,no,yes,1,Bad Pick,0 or 1
717,2023083_proxy_sample_2_yaw_45_offset_0.005_rep_0_stiff_high_force_medium.json,2,3_high_stiffness,2_medium_strength,45,0.005,yes,yes,yes,3,Bad Pick,2 or 3
718,2023088_proxy_sample_6_yaw_45_offset_0.005_rep_0_stiff_medium_force_low.json,6,2_medium_stiffness,1_low_strength,45,0.005,yes,yes,yes,3,Good Pick,2 or 3
719,2023088_proxy_sample_2_yaw_45_offset_0.02_rep_0_stiff_medium_force_low.json,2,2_medium_stiffness,1_low_strength,45,0.02,no,no,no,0,Bad Pick,0 or 1
720,20230731_proxy_sample_5_yaw_-15_rep_0_stiff_low_force_high.json,5,1_low_stiffness,3_high_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
721,2023083_proxy_sample_7_yaw_-15_rep_1_stiff_medium_force_medium.json,7,2_medium_stiffness,2_medium_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
722,2023083_proxy_sample_7_yaw_45_rep_1_stiff_low_force_low.json,7,1_low_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
723,2023087_proxy_sample_1_yaw_-15_offset_0.015_rep_0_stiff_high_force_low.json,1,3_high_stiffness,1_low_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
724,2023087_proxy_sample_6_yaw_45_offset_0.005_rep_0_stiff_high_force_low.json,6,3_high_stiffness,1_low_strength,45,0.005,yes,yes,yes,3,Good Pick,2 or 3
725,2023087_proxy_sample_6_yaw_-15_offset_0.02_rep_0_stiff_low_force_medium.json,6,1_low_stiffness,2_medium_strength,-15,0.02,yes,yes,yes,3,Bad Pick,2 or 3
726,2023083_proxy_sample_5_yaw_-15_offset_0.01_rep_0_stiff_high_force_medium.json,5,3_high_stiffness,2_medium_strength,-15,0.01,no,no,yes,1,Bad Pick,0 or 1
727,2023087_proxy_sample_8_yaw_-15_offset_0.02_rep_0_stiff_low_force_medium.json,8,1_low_stiffness,2_medium_strength,-15,0.02,yes,yes,yes,3,Bad Pick,2 or 3
728,20230731_proxy_sample_0_yaw_45_rep_0_stiff_low_force_high.json,0,1_low_stiffness,3_high_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
729,2023083_proxy_sample_4_yaw_45_rep_0_stiff_medium_force_medium.json,4,2_medium_stiffness,2_medium_strength,45,0.0,no,yes,no,1,Bad Pick,0 or 1
730,2023088_proxy_sample_3_yaw_-15_offset_0.02_rep_0_stiff_medium_force_low.json,3,2_medium_stiffness,1_low_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
731,2023083_proxy_sample_8_yaw_45_offset_0.005_rep_0_stiff_high_force_medium.json,8,3_high_stiffness,2_medium_strength,45,0.005,no,no,yes,1,Bad Pick,0 or 1
732,20230731_proxy_sample_3_yaw_45_rep_0_stiff_low_force_low.json,3,1_low_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
733,2023087_proxy_sample_6_yaw_45_offset_0.015_rep_0_stiff_low_force_low.json,6,1_low_stiffness,1_low_strength,45,0.015,no,yes,yes,2,Good Pick,2 or 3
734,2023082_proxy_sample_7_yaw_45_rep_0_stiff_high_force_medium.json,7,3_high_stiffness,2_medium_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
735,20230724_proxy_sample_2_yaw_60_rep_0_stiff_high_force_high.json,2,3_high_stiffness,3_high_strength,60,0.0,yes,no,yes,2,Bad Pick,2 or 3
736,2023082_proxy_sample_8_yaw_-15_rep_0_stiff_high_force_high.json,8,3_high_stiffness,3_high_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
737,2023088_proxy_sample_0_yaw_-15_offset_0.01_rep_0_stiff_medium_force_low.json,0,2_medium_stiffness,1_low_strength,-15,0.01,yes,yes,yes,3,Good Pick,2 or 3
738,2023082_proxy_sample_2_yaw_-15_rep_0_stiff_high_force_medium.json,2,3_high_stiffness,2_medium_strength,-15,0.0,no,yes,no,1,Bad Pick,0 or 1
739,20230728_proxy_sample_0_yaw_0_rep_0_stiff_medium_force_medium.json,0,2_medium_stiffness,2_medium_strength,0,0.0,yes,yes,no,2,Bad Pick,2 or 3
740,2023082_proxy_sample_5_yaw_45_rep_0_stiff_high_force_medium.json,5,3_high_stiffness,2_medium_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
741,2023083_proxy_sample_3_yaw_-15_rep_1_stiff_medium_force_medium.json,3,2_medium_stiffness,2_medium_strength,-15,0.0,no,yes,yes,2,Bad Pick,2 or 3
742,2023088_proxy_sample_7_yaw_-15_offset_0.005_rep_0_stiff_medium_force_low.json,7,2_medium_stiffness,1_low_strength,-15,0.005,no,no,no,0,Bad Pick,0 or 1
743,2023088_proxy_sample_3_yaw_-15_offset_0.005_rep_0_stiff_medium_force_low.json,3,2_medium_stiffness,1_low_strength,-15,0.005,no,yes,yes,2,Bad Pick,2 or 3
744,20230731_proxy_sample_4_yaw_45_rep_0_stiff_low_force_high.json,4,1_low_stiffness,3_high_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
745,2023088_proxy_sample_3_yaw_45_offset_0.005_rep_0_stiff_medium_force_medium.json,3,2_medium_stiffness,2_medium_strength,45,0.005,yes,yes,yes,3,Bad Pick,2 or 3
746,2023083_proxy_sample_0_yaw_-15_rep_1_stiff_low_force_medium.json,0,1_low_stiffness,2_medium_strength,-15,0.0,no,yes,yes,2,Bad Pick,2 or 3
747,20230731_proxy_sample_5_yaw_45_rep_0_stiff_low_force_high.json,5,1_low_stiffness,3_high_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
748,2023082_proxy_sample_3_yaw_45_rep_0_stiff_high_force_medium.json,3,3_high_stiffness,2_medium_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
749,2023083_proxy_sample_5_yaw_-15_rep_0_stiff_medium_force_high.json,5,2_medium_stiffness,3_high_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
750,20230731_proxy_sample_3_yaw_-15_rep_0_stiff_low_force_low.json,3,1_low_stiffness,1_low_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
751,20230731_proxy_sample_6_yaw_-15_rep_0_stiff_low_force_high.json,6,1_low_stiffness,3_high_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
752,2023088_proxy_sample_2_yaw_-15_offset_0.02_rep_0_stiff_medium_force_medium.json,2,2_medium_stiffness,2_medium_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
753,2023083_proxy_sample_5_yaw_-15_offset_0.015_rep_0_stiff_high_force_medium.json,5,3_high_stiffness,2_medium_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
754,2023087_proxy_sample_2_yaw_-15_offset_0.01_rep_0_stiff_low_force_low.json,2,1_low_stiffness,1_low_strength,-15,0.01,no,no,yes,1,Bad Pick,0 or 1
755,2023082_proxy_sample_6_yaw_45_rep_0_stiff_high_force_low.json,6,3_high_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
756,20230731_proxy_sample_2_yaw_45_rep_0_stiff_low_force_medium.json,2,1_low_stiffness,2_medium_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
757,2023088_proxy_sample_5_yaw_-15_offset_0.01_rep_0_stiff_medium_force_medium.json,5,2_medium_stiffness,2_medium_strength,-15,0.01,no,no,yes,1,Bad Pick,0 or 1
758,2023088_proxy_sample_5_yaw_-15_offset_0.02_rep_0_stiff_medium_force_low.json,5,2_medium_stiffness,1_low_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
759,2023083_proxy_sample_4_yaw_-15_offset_0.005_rep_0_stiff_high_force_medium.json,4,3_high_stiffness,2_medium_strength,-15,0.005,no,no,yes,1,Bad Pick,0 or 1
760,2023087_proxy_sample_3_yaw_-15_offset_0.02_rep_0_stiff_high_force_low.json,3,3_high_stiffness,1_low_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
761,2023088_proxy_sample_6_yaw_45_offset_0.02_rep_0_stiff_medium_force_low.json,6,2_medium_stiffness,1_low_strength,45,0.02,no,no,no,0,Bad Pick,0 or 1
762,2023088_proxy_sample_7_yaw_-15_offset_0.01_rep_0_stiff_medium_force_medium.json,7,2_medium_stiffness,2_medium_strength,-15,0.01,no,no,no,0,Bad Pick,0 or 1
763,2023088_proxy_sample_5_yaw_45_offset_0.015_rep_0_stiff_medium_force_low.json,5,2_medium_stiffness,1_low_strength,45,0.015,no,yes,yes,2,Bad Pick,2 or 3
764,2023083_proxy_sample_9_yaw_-15_rep_1_stiff_low_force_low.json,9,1_low_stiffness,1_low_strength,-15,0.0,yes,yes,no,2,Good Pick,2 or 3
765,2023088_proxy_sample_5_yaw_45_offset_0.02_rep_0_stiff_medium_force_low.json,5,2_medium_stiffness,1_low_strength,45,0.02,no,yes,yes,2,Good Pick,2 or 3
